TIPO,NOMBRE,DIRECCION,DESCRIPCION,LATITUD,LONGITUD
FUENTES,FUE_16_0175,"HORTALEZA, VALDEBEBAS","FERNANDO HIGUERAS, 11",40.4860392,-3.6133605
FUENTES,FUE_16_0176,"HORTALEZA, AV. SECUNDINO ZUAZO 153",VALDEBEBAS,40.4954039,-3.6078208
FUENTES,FUE_16_0177,"16. Hortaleza, ZONA VERDE VICENTE BLASCO IBAÑEZ, 126",PARQUE DE VICENTE BLASCO IBAÑEZ,40.5030709,-3.6538359
FUENTES,FUEP_16_11_0004,"HORTALEZA, JUAN PABLO II",C.04 · Terrazas Árabes,40.4549137,-3.6247858
FUENTES,FUEP_16_11_0005,"HORTALEZA, JUAN PABLO II",C.01 · Papa Negro,40.4553471,-3.6264373
FUENTES,FUEP_16_11_0006,"HORTALEZA, JUAN PABLO II",C.03 · Terrazas Mesopotámicas,40.4544626,-3.6265789
FUENTES,FUEP_16_11_0007,"HORTALEZA, JUAN PABLO II",C.01 · Papa Negro,40.4547528,-3.6283778
FUENTES,FUEP_16_11_0001,"HORTALEZA, JUAN PABLO II",3 ZONA LAMINAS,40.4575082,-3.6216383
FUENTES,FUEP_16_11_0002,"HORTALEZA, JUAN PABLO II",2 ZONA PERGOLA,40.4562523,-3.6223144
FUENTES,FUEP_16_11_0003,"HORTALEZA, JUAN PABLO II",4 HUERTO MEDIEVAL,40.4558634,-3.6249349
FUENTES,FUEP_16_11_0008,"HORTALEZA, JUAN PABLO II",3 ZONA LAMINAS,40.4572851,-3.6205583
FUENTES,FUEP_16_15_0009,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.490669,-3.635619
FUENTES,FUEP_16_15_0020,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4862053,-3.6370168
FUENTES,FUEP_16_15_0022,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4868511,-3.6329596
FUENTES,FUEP_16_15_0006,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4971092,-3.6262903
FUENTES,FUEP_16_15_0004,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4967734,-3.6329778
FUENTES,FUEP_16_15_0002,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.49534,-3.6368384
FUENTES,FUEP_16_15_0001,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4939548,-3.6395106
FUENTES,FUEP_16_15_0005,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4948766,-3.628391
FUENTES,FUEP_16_15_0010,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4904178,-3.6326594
FUENTES,FUEP_16_15_0011,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4897968,-3.628116
FUENTES,FUEP_16_15_0012,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4894619,-3.6263343
FUENTES,FUEP_16_15_0025,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4892699,-3.6243733
FUENTES,FUEP_16_15_0026,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4881047,-3.6255001
FUENTES,FUEP_16_15_0027,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4865431,-3.6252252
FUENTES,FUEP_16_15_0024,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4860345,-3.6300392
FUENTES,FUEP_16_15_0023,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4866487,-3.6319923
FUENTES,FUEP_16_15_0021,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4890618,-3.6355213
FUENTES,FUEP_16_15_0018,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4874462,-3.6386948
FUENTES,FUEP_16_15_0019,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4861315,-3.637773
FUENTES,FUEP_16_15_0015,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4895982,-3.6388667
FUENTES,FUEP_16_15_0008,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4962246,-3.6247431
FUENTES,FUEP_16_15_0028,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.484931,-3.6265908
FUENTES,FUEP_16_15_0003,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4973374,-3.6358871
FUENTES,FUEP_16_15_0007,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4973674,-3.6243834
FUENTES,FUEP_16_15_0014,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4898007,-3.6408079
FUENTES,FUEP_16_15_0017,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4872669,-3.640367
FUENTES,FUEP_16_15_0029,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4832242,-3.6254919
FUENTES,FUEP_16_15_0030,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.488633,-3.6142537
FUENTES,FUEP_16_15_0031,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4926249,-3.6139263
FUENTES,FUEP_16_15_0013,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4893768,-3.6416799
FUENTES,FUEP_16_15_0016,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4877665,-3.6404276
FUENTES,FUEP_16_15_0017,"HORTALEZA, PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI",Sin información adicional,40.4872664,-3.640366
FUENTES,FUE_17_0001,"VILLAVERDE, SAHARA, 89"," CALLE SAHARA, 89",40.3528147,-3.6919042
FUENTES,FUE_17_0002,"VILLAVERDE, AMERICIO, 25","CALLE AMERICIO, 25",40.3543917,-3.6834551
FUENTES,FUE_17_0003,"VILLAVERDE, PARQUE CIUDAD DE LOS ÁNGELES",CALLE LA DEL MANOJO DE ROSAS 87,40.3535859,-3.6971129
FUENTES,FUE_17_0004,"VILLAVERDE, PARQUE CIUDAD DE LOS ÁNGELES",CALLE ALEGRIA DE LA HUERTA 22,40.3540731,-3.6959381
FUENTES,FUE_17_0005,"VILLAVERDE, PARQUE CIUDAD DE LOS ÁNGELES",CALLE LA ALEGRIA DE LA HUERTA 12,40.3548984,-3.6961622
FUENTES,FUE_17_0007,"VILLAVERDE, PARQUE HUERTA DEL OBISPO-VILLAVERDE","CALLE PALOMARES 34, CERCA DE PISTA DEPORTIVA",40.4272429,-3.712156
FUENTES,FUE_17_0008,"VILLAVERDE, PARQUE HUERTA DEL OBISPO-VILLAVERDE",Sin información adicional,40.3474483,-3.7114893
FUENTES,FUE_17_0011,"VILLAVERDE, CALLE UNANIMIDAD, 23","PARQUE DEL ESPINILLO, CERCA DE ZONA INFANTIL",40.3611373,-3.6850098
FUENTES,FUE_17_0012,"VILLAVERDE, CALLE UNANIMIDAD Nº 40",PARQUE DEL ESPINILLO,40.3625026,-3.6864779
FUENTES,FUE_17_0016,"VILLAVERDE, C/ COALICION","C/ COALICION 33, DENTRO DE ARENERO INFANTIL",40.3564843,-3.6881914
FUENTES,FUE_17_0017,"VILLAVERDE, Pº PLATA Y CASTAÑAR - ISLAS",CALLE OLAS 35,40.3514404,-3.7170304
FUENTES,FUE_17_0020,"VILLAVERDE, PARQUE NORTE SAN LUCIANO","CALLE LILLO 3, JUNTO A PISTAS DEPORTIVAS",40.3636345,-3.6947334
FUENTES,FUE_17_0021,"VILLAVERDE, PARQUE NORTE SAN LUCIANO",CALLE MENASALBAS 6,40.3637196,-3.6959425
FUENTES,FUE_17_0022,"VILLAVERDE, PARQUE VIRGEN DE LA ESPERANZA","CALLE VIRGEN DE LOS DESAMPARADOS 12B, JUNTO A PISTAS DEPORTIVAS",40.3508291,-3.700136
FUENTES,FUE_17_0024,"VILLAVERDE, PARQUE VIRGEN DE LA ESPERANZA",CALLE ALCOCER 44,40.4272429,-3.7016437
FUENTES,FUE_17_0025,"VILLAVERDE, AVDA. ANDALUCÍA - CENTRO COMERCIAL","CALLE TERTULIA, 3",40.3624562,-3.6933141
FUENTES,FUE_17_0026,"VILLAVERDE, VILLALONSO PUEBLA DE SANABRIA",CALLE VILLALONSO 6,40.3498476,-3.7076856
FUENTES,FUE_17_0027,"VILLAVERDE, TÍO BASILIO",Sin información adicional,40.3495417,-3.7109054
FUENTES,FUE_17_0028,"VILLAVERDE, CALLE BERROCAL 12",BULEVAR BERROCAL,40.3478432,-3.677453
FUENTES,FUE_17_0029,"VILLAVERDE, CALLE BERROCAL 40",BULEVAR BERROCAL,40.3449133,-3.6766794
FUENTES,FUE_17_0030,"VILLAVERDE, CALLE BERROCAL 74",BULEVAR BERROCAL,40.3409712,-3.675053
FUENTES,FUE_17_0031,"VILLAVERDE, PARQUE ESMALTINA",CALLE BERROCAL 56,40.3415864,-3.6765672
FUENTES,FUE_17_0039,"VILLAVERDE, PZA. DOCTOR CRIADO",Sin información adicional,40.3485145,-3.7052242
FUENTES,FUE_17_0043,"VILLAVERDE, PARQUE DE PLATA Y CASTAÑAR",PASEO FERROVIARIOS 41,40.346381,-3.7169196
FUENTES,FUE_17_0046,"VILLAVERDE, PARQUE DEHESA BOYAL",CALLE BURJASOT 6 JUNTO A Z. INFANTIL,40.3452551,-3.6907066
FUENTES,FUE_17_0047,"VILLAVERDE, PARQUE DEHESA BOYAL","BURJASOT, 20",40.346529,-3.686514
FUENTES,FUE_17_0049,"VILLAVERDE, PARQUE DE LA AMISTAD","SANTA FLORENCIA 3, CERCA DE ÁREA INFANTIL",40.4272429,-3.6919077
FUENTES,FUE_17_0061,"VILLAVERDE, COL. EL AHORRO",CALLE DE LA CORTE DEL FARAÓN 15,40.3616829,-3.6969493
FUENTES,FUE_17_0062,"VILLAVERDE, PARQUE EL CRUCE",CALLE ALCOCER 1,40.3508025,-3.6947462
FUENTES,FUE_17_0063,"VILLAVERDE, PARQUE LOS ROSALES",AVENIDA DE LOS ROSALES 133,40.3516015,-3.6765094
FUENTES,FUE_17_0064,"VILLAVERDE, UNANIMIDAD, 43","UNIDAD 2 DE OROQUIETA APD, 13-15",40.3593038,-3.6839625
FUENTES,FUE_17_0065,"VILLAVERDE, PZA. DE GÓMEZ ACEBO",Sin información adicional,40.3421302,-3.709165
FUENTES,FUE_17_0066,"VILLAVERDE, PZA KATIUSKA","AV. VERBENA DE LA PALOMA, 12B",40.3588752,-3.696569
FUENTES,FUE_17_0067,"VILLAVERDE, CALLE ESTEFANITA, FAROLA 29",PARQUE BUTARQUE,40.3411638,-3.6738123
FUENTES,FUE_17_0068,"VILLAVERDE, CALLE ESTEFANITA, 12",PARQUE BUTARQUE,40.34655,-3.67533
FUENTES,FUE_17_0069,"VILLAVERDE, CANCION DEL OLVIDO, 20",Sin información adicional,40.3616529,-3.7001542
FUENTES,FUE_17_0070,"VILLAVERDE, INTBL. DOÑA FRANCISQUITA - HDAD. DONANTES",CALLE DOÑA FRANCISQUITA 15,40.3551227,-3.6983091
FUENTES,FUE_17_0071,"VILLAVERDE, INT HUESPED DEL SEVILLANO DÑA FRANCISQUITA",CALLE HUESPED DEL SEVILLANO 11,40.3563231,-3.6987395
FUENTES,FUE_17_0072,"VILLAVERDE, SOTO DEL PARRAL Nº 59 (POSTERIOR)",Sin información adicional,40.3577231,-3.6991145
FUENTES,FUE_17_0073,"VILLAVERDE, INTBL. SOTO DEL PARRAL- HUESPED SEVILLANO",CALLE HUESPED DEL SEVILLANO 4,40.3566474,-3.697784
FUENTES,FUE_17_0074,"VILLAVERDE, CALLE CHIQUITA, 1",Sin información adicional,40.3458967,-3.7025587
FUENTES,FUE_17_0075,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.354834,-3.7200125
FUENTES,FUE_17_0076,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3548403,-3.7186859
FUENTES,FUE_17_0077,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3548642,-3.7167806
FUENTES,FUE_17_0078,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",CALLE VERDE VIENTO 4,40.3549832,-3.7150653
FUENTES,FUE_17_0079,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3564498,-3.7194903
FUENTES,FUE_17_0080,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3564795,-3.718593
FUENTES,FUE_17_0081,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3558691,-3.7179251
FUENTES,FUE_17_0082,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3564711,-3.7179945
FUENTES,FUE_17_0083,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3579523,-3.7181046
FUENTES,FUE_17_0084,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3587148,-3.71753
FUENTES,FUE_17_0085,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3580915,-3.7161918
FUENTES,FUE_17_0086,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3587664,-3.7150422
FUENTES,FUE_17_0087,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3593413,-3.7155223
FUENTES,FUE_17_0088,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3598067,-3.7163131
FUENTES,FUE_17_0089,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3605754,-3.7159631
FUENTES,FUE_17_0090,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3605964,-3.7171877
FUENTES,FUE_17_0091,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.359423,-3.7179785
FUENTES,FUE_17_0092,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.357108,-3.7182531
FUENTES,FUE_17_0094,"VILLAVERDE, PARQUE FORESTAL JULIO  ALGUACIL  GÓMEZ",Sin información adicional,40.3597976,-3.7197306
FUENTES,FUE_17_0095,"VILLAVERDE, DOCTOR MARTIN AREVALO, 6",Sin información adicional,40.346181,-3.7082129
FUENTES,FUE_17_0097,"VILLAVERDE, FUENTE DE LA CAPONA, 11", C/V Pº ESTACION,40.3536511,-3.684657
FUENTES,FUE_17_0098,"VILLAVERDE, SAHARA 81, POSTERIOR",Sin información adicional,40.3546637,-3.6915183
FUENTES,FUE_17_0099,"VILLAVERDE, GRAN VIA VILLAVERDE, FAROLA 107, DE AVDA. ANDALUCIA A RENFE VILLAVERDE BAJO","GRAN VIA VILLAVERDE ESQUINA LEONOR GÓNGORA, FAROLA 107, DE AVDA. ANDALUCIA A RENFE VILLAVERDE BAJO",40.3477896,-3.6870093
FUENTES,FUE_17_0100,"VILLAVERDE, GRAN VIA DE VILLAVERDE, FAROLA 43, AVDA. REAL DE PINTO Y AVDA. ANDALUCIA CERCA ARMARIO CONTADORES",Sin información adicional,40.3432741,-3.6992609
FUENTES,FUE_17_0101,"VILLAVERDE, PARVILLAS BAJAS 2",PLAZA DE PARVILLAS 3,40.3453991,-3.7072812
FUENTES,FUE_17_0102,"VILLAVERDE, ALBERTO PALACIOS 31 CV OASIS",Sin información adicional,40.34542,-3.7124453
FUENTES,FUE_17_0103,"VILLAVERDE, ALBERTO PALACIOS, 13","CALLE ALBERTO PALACIOS, 1",40.3437805,-3.7125495
FUENTES,FUE_17_0104,"VILLAVERDE, ALBERTO PALACIOS 15",PASEO ALBERTO PALACIOS 15,40.3460587,-3.7110057
FUENTES,FUE_17_0105,"VILLAVERDE, BURJASOT 20, FRENTE PARQUE DEHESA BOYAL",CALLE BURJASOT 22 JUNTO ZONA INFANTIL,40.3451599,-3.6876771
FUENTES,FUE_17_0106,"VILLAVERDE, GIGANTES Y CABEZUDOS 48",GIGANTES Y CABEZUDOS 48,40.3557454,-3.6937125
FUENTES,FUE_17_0108,"VILLAVERDE, PALOMARES 61",CALLE PALOMARES 61,40.3470924,-3.7133315
FUENTES,FUE_17_0109,"VILLAVERDE, PASEO FERROVIARIOS 37",CV ENCARNACION DEL PINO,40.4088482,-3.716035659390598
FUENTES,FUE_17_0110,"VILLAVERDE, PLAZA MAYOR DE VILLAVERDE, Nº 9",Sin información adicional,40.3472522,-3.7074966
FUENTES,FUE_17_0111,"VILLAVERDE, SANTA JOAQUINA DE VEDRUNA, 4 , JUNTO CENTRO MAYORES",Sin información adicional,40.3429159,-3.7148137
FUENTES,FUE_17_0112,"VILLAVERDE, GIGANTES Y CABEZUDOS  33 CV ANOETA",Sin información adicional,40.3537056,-3.6936548
FUENTES,FUE_17_0113,"VILLAVERDE, AV. DE LOS ROSALES  407",Sin información adicional,40.3290435,-3.6602245
FUENTES,FUE_17_0114,"VILLAVERDE, CANCION DEL OLVIDO Nº 45",CALLE CANCION DEL OLVIDO Nº 45,40.3570379,-3.6995804
FUENTES,FUE_17_0115,"VILLAVERDE, TRAVESIA DE ARECHAVALETA ",TRAVESIA DE ARECHAVALETA 5,40.3503544,-3.6980973
FUENTES,FUE_17_0116,"VILLAVERDE, TABERNA DEL PUERTO 36 CV C/ SANTO DE LA ISIDRA",EDUARDO BARREIROS 120 ,40.3543061,-3.7053878
FUENTES,FUE_17_0118,"VILLAVERDE, PLAZA CHOZAS DE CANALES  Nº  6",Sin información adicional,40.3520568,-3.6909252
FUENTES,FUE_17_0119,"VILLAVERDE, C/ TALCO",Sin información adicional,40.3520568,-3.6909252
FUENTES,FUE_17_0120,"VILLAVERDE, AV .DE LOS ROSALES  131",Sin información adicional,40.3516975,-3.6779792
FUENTES,FUE_17_0121,"VILLAVERDE, C/ SANTA PETRONILA CV C/ JOSE DEL PINO",INTERCAMBIADOR TRANSPORTES EL CRUCE,40.3508295,-3.6921749
FUENTES,FUE_17_0122,"VILLAVERDE, AV. DE LA FELICIDAD Nº 24-26",Sin información adicional,40.3590912,-3.6892544
FUENTES,FUE_17_0123,"VILLAVERDE, PZA. DE LOS PINAZO Nº 6",Sin información adicional,40.3424965,-3.690623
FUENTES,FUE_17_0124,"VILLAVERDE, PARQUE DE PLATA Y CASTAÑAR",ZONA INFANTIL Y CASETA,40.3478297,-3.7161618
FUENTES,FUE_17_0125,"VILLAVERDE, TRANSVERSAL SEXTA 18",TRANSVERSAL SEXTA 18,40.3342195,-3.6991781
FUENTES,FUE_17_0126,"VILLAVERDE, VILLASTAR C/V CALLE ANGOSTA",Sin información adicional,40.3442087,-3.7113649
FUENTES,FUE_17_0127,"VILLAVERDE, C/ AUGUSTÓBRIGA, 13",C/V C/ CLARA SCHUMANN,40.3555437,-3.6861914
FUENTES,FUE_17_0128,"VILLAVERDE, AV. DE LOS ROSALES, 123",Sin información adicional,40.3529616,-3.6780689
FUENTES,FUE_17_0129,"VILLAVERDE, C/ LUCERO DEL ALBA, 4",Sin información adicional,40.3593838,-3.7006526
FUENTES,FUE_17_0130,"VILLAVERDE, C/ PILAR LORENGAR, 19",Sin información adicional,40.3541263,-3.6850428
FUENTES,FUE_17_0131,"VILLAVERDE, CALLE LENGUAS Nº 2","C/ LILLO 3, JUNTO A PISTAS DEPORTIVAS",40.34232,-3.7061365
FUENTES,FUE_17_0132,"VILLAVERDE, CON CALLE GODELLA 47",PLAZA PALOMA DE LA PAZ,40.3428781,-3.6882079
FUENTES,FUE_17_0133,"VILLAVERDE, CALLE BENIMAMET 24",JUNTO A ZONA INFANTIL Y CENTRO SALUD,40.3431781,-3.685288
FUENTES,FUE_17_0134,"VILLAVERDE, ZV CALLE ORO 14",CALLE ORO 14 JUNTO ZONA DE JUEGOS,40.3497411,-3.6792658
FUENTES,FUE_17_0135,"VILLAVERDE, CALLE AMADEO FERNÁNDEZ CV MAGNESIA",JUNTO A ZONA INFANTIL,40.3440571,-3.7048433
FUENTES,FUE_17_0136,"VILLAVERDE, CALLE PATERNA 35",JUNTO A ZONA INFANTIL,40.3413505,-3.6844005
FUENTES,FUE_17_0137,"VILLAVERDE, C/ AMERICIO FRENTE AL Nº 2 ","FAROLA 4 CV AV. ROSALES, CERCA DE ZONA INFANTIL, PISTAS DEPORTIVAS Y DE PETANCA",40.3569736,-3.6817516
FUENTES,FUE_17_0138,"VILLAVERDE, EDUARDO MINGUITO 55","FRENTE Nº 55, EN PARQUE JUNTO A CENTRO DE MAYORES",40.3481514,-3.6871787
FUENTES,FUE_17_0139,"VILLAVERDE, SAN EUSTAQUIO 26",CALLE SAN EUSTAQUIO CV CALLE LAGUNA DEL MARQUESADO,40.3335523,-3.7016019
FUENTES,FUEP_17_10_0013,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",17 · APARCAMIENTO NOVOSUR,40.3602248,-3.6818636
FUENTES,FUEP_17_10_0014,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",19 · LINEAL SUR JUEGOS,40.3552556,-3.6781429
FUENTES,FUEP_17_10_0015,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",20 ·LINEAL SUR SKATE,40.3539692,-3.6768865
FUENTES,FUEP_12_10_0016,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",16 · MIRADOR,40.3625103,-3.683108
FUENTES,FUEP_12_10_0017,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",16 · MIRADOR,40.3627831,-3.6834417
FUENTES,FUEP_17_10_0018,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",22 · PARCELA A,40.346871,-3.6695976
FUENTES,FUEP_17_10_0019,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",23 · PARCELA B - VIA PECUARIA,40.3430459,-3.6650408
FUENTES,FUEP_17_10_0020,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",23 · PARCELA B - VIA PECUARIA,40.3414196,-3.6655358
FUENTES,FUEP_17_10_0021,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",18 · Avenida Rosales,40.3591186,-3.6809304
FUENTES,FUEP_17_10_0022,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",18 · Avenida Rosales,40.3559808,-3.6803029
FUENTES,FUEP_17_10_0023,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",20 · Lineal Sur Skate,40.3531222,-3.67461
FUENTES,FUEP_17_10_0024,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",21 · Lineal Sur Cantón,40.3525096,-3.6741375
FUENTES,FUEP_17_10_0025,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",21 · Lineal Sur Cantón,40.3497639,-3.6734649
FUENTES,FUEP_17_10_0026,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",22 · PARCELA A,40.3486987,-3.6705836
FUENTES,FUEP_17_10_0027,"VILLAVERDE, PARQUE LINEAL DEL MANZANARES",24 · PARCELA B - SUBESTACIÓN ELÉCTRICA,40.3429085,-3.666536
FUENTES,FUE_18_0018,"VILLA DE VALLECAS, PUENTELARRA  28 EN INTERBLOQUE",Sin información adicional,40.3820196,-3.6109854
FUENTES,FUE_18_0019,"VILLA DE VALLECAS, AVENIDA CERRO MILANO 18",ENTRE LAS PISTAS DEPORTIVAS Y EL ÁREA INFANTIL,40.3808288,-3.6276155
FUENTES,FUE_18_0020,"VILLA DE VALLECAS, CALLE DE ZAZUAR EN PARQUE JUNTO A COLEGIO",Sin información adicional,40.3814463,-3.6085116
FUENTES,FUE_18_0021,"VILLA DE VALLECAS, CALLE DE MILMARCOS",Sin información adicional,40.3754346,-3.6199487
FUENTES,FUE_18_0022,"VILLA DE VALLECAS, PARQUE CALLE DE BUBIERCA",Sin información adicional,40.374924,-3.619571
FUENTES,FUE_18_0025,"VILLA DE VALLECAS, VILLAR DEL POZO 2 C",CON CALLE CONGOSTO,40.4272429,-3.617497
FUENTES,FUE_18_0028,"VILLA DE VALLECAS, PUERTO DE LUMBRERAS PARQUE URPISA",Sin información adicional,40.3823091,-3.6199284
FUENTES,FUE_18_0029,"VILLA DE VALLECAS, PARQUE PICO DE LA CIERVA O PARQUE DEL CEMENTERIO",Sin información adicional,40.378597,-3.6184812
FUENTES,FUE_18_0030,"VILLA DE VALLECAS, PTO. DE PORZUNA, 1-31",Sin información adicional,40.3747858,-3.6222714
FUENTES,FUE_18_0032,"VILLA DE VALLECAS, PEÑA CERVERA EN PARQUE",Sin información adicional,40.3701858,-3.6204707
FUENTES,FUE_18_0033,"VILLA DE VALLECAS, CALLE BABILAFUENTE, 9 ","C/V CALLE SIERRA DE BOBIA 
PARQUE CATARATAS, PLATAFORMA SUPERIOR",40.3711803,-3.6238868
FUENTES,FUE_18_0035,"VILLA DE VALLECAS, CALLE PUERTO PORZUNA, 33",PARQUE CATARATAS JUNTO A ZONA ESTANCIAL,40.3730037,-3.6244272
FUENTES,FUE_18_0037,"VILLA DE VALLECAS, CALLE REAL DE ARGANDA, 47",PARQUE CERCA DE PISTA DEPORTIVA,40.379776,-3.6155643
FUENTES,FUE_18_0039,"VILLA DE VALLECAS, CASTRILLO DE AZA, 16B", JUNTO HACIENDA,40.3844864,-3.608783
FUENTES,FUE_18_0040,"VILLA DE VALLECAS, PASEO ENTRE CALLE DE LAS VIÑAS Y FUENTESPINA",CALLE VIRGEN DE LAS VIÑAS Nº 5 POSTERIOR,40.3805108,-3.606046
FUENTES,FUE_18_0045,"VILLA DE VALLECAS, PLAZA JUAN DE MALASAÑA Nº 12 (TRAVESIA GAVIA CON JESUS DEL PINO)",Sin información adicional,40.3806628,-3.6212857
FUENTES,FUE_18_0046,"VILLA DE VALLECAS, PLAZA SIERRA DE GRAZALEMA Nº 12",Sin información adicional,40.3735757,-3.6184568
FUENTES,FUE_18_0047,"VILLA DE VALLECAS, AV. DE LA GAVIA  40",Sin información adicional,40.3718299,-3.6130756
FUENTES,FUE_18_0048,"VILLA DE VALLECAS, CAÑADA DEL SANTISIMO 30",Sin información adicional,40.3644106,-3.5986857
