PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11770209;"Iglesia Dios es Amor Unión Cristiana Evangélica";"Templo evangélico.";"";"";"Metro: Almendrales (línea 3).  Bus: 247, 47.  Cercanías Renfe: Doce de Octubre (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=713752deb5633810VgnVCM2000001f4a900aRCRD";"SAN FROILAN";"CALLE";"V";"9";"";"";"";"y 11";"MADRID";"MADRID";"28026";"4";"ALMENDRALES";"12";"USERA";"440579";"4470254";"40.38076277245949";"-3.7000199485367538";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7063734;"Iglesia Dios es Amor - Unión Cristiana";"Templo evangélico.";"";"";"Metro: Pueblo Nuevo (líneas 5 y 7).  Bus: 146, 48.  Aparcamiento: Corazón de María II (3), calle Corazón de María (final calle).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd257b05a8350410VgnVCM2000000c205a0aRCRD";"PRUDENCIO ALVARO";"CALLE";"V";"46";"";"";"";"";"MADRID";"MADRID";"28027";"3";"QUINTANA";"15";"CIUDAD LINEAL";"445359";"4476606";"40.43829788787747";"-3.644274105325617";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
18306;"Iglesia Ejército de Salvación Madrid";"Templo evangélico.";"";"";"Metro: Manuel Becerra (líneas, 2 y 6), O'Donnell (línea 6).  Bus: 143, 156, 2, 56, 71, C2, C1, 12, 30.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d9f6f065851c010VgnVCM2000000c205a0aRCRD";"HERMOSILLA";"CALLE";"V";"126";"";"";"";"Local 4";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443347";"4475195";"40.42545230198005";"-3.6678581814924507";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11026824;"Iglesia Ejército de Salvación Palomeras";"Templo evangélico.";"";"";"Metro: Miguel Hernández (línea 1).  Bus: 144, 54, 103, 143, 143, 58.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68449283b726d610VgnVCM2000001f4a900aRCRD";"RAFAEL ALBERTI";"AVENIDA";"V";"18";"";"";"";"bis";"MADRID";"MADRID";"28038";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445663";"4471069";"40.388453004338494";"-3.6402017057531606";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065093;"Iglesia El Buen Pastor de Vallecas";"Templo evangélico.";"";"";"Metro: Nueva Numancia (línea 1).  Bus: 141.  Bicimad: Estación 226 (camino de Valderribas, 94).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d373ddd32d50410VgnVCM2000000c205a0aRCRD";"VALDERRIBAS";"CAMINO";"V";"96";"";"";"";"Nave";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443944";"4472238";"40.398863439810455";"-3.660560405682932";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431675;"Iglesia Elan";"Templo evangélico.";"";"";"Metro: Vicálvaro (línea 9).  Bus: 4.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=36b58000baa7a710VgnVCM1000001d4a900aRCRD";"EZCARAY";"CALLE";"V";"20";"2 C";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"447994";"4473468";"40.410210854887914";"-3.61293716036795";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11770164;"Iglesia Emanuel (U.C.E.)";"Templo evangélico.";"";"";"Metro: Plaza Elíptica (líneas 6 y 11).  Bus: 6, 60, 81.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9e252deb5633810VgnVCM2000001f4a900aRCRD";"MARINA VEGA";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28026";"6";"ZOFIO";"12";"USERA";"439518";"4470196";"40.380164013828775";"-3.712516240146969";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11773044;"Iglesia Evangélica Filadelfia Albuñuelas 18";"Templo evangélico.";"";"";"Metro: San Fermín-Orcasur (línea 3).  Bus: 128, 44.  Cercanías Renfe: Orcasitas (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=763e3d647d043810VgnVCM1000001d4a900aRCRD";"ALBU&amp;Ntilde;UELAS";"CALLE";"V";"18";"";"";"";"COLONIA AGRÍCOLA";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440599";"4468614";"40.36598624149444";"-3.6996276043947613";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772879;"Iglesia Evangélica Filadelfia Luis Marín 2";"Templo evangélico.";"";"";"Metro: Miguel Hernández (línea 1).  Bus: 142, 144, 54.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79ad6e4d59043810VgnVCM1000001d4a900aRCRD";"LUIS MARIN";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28038";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445751";"4471579";"40.39305380200769";"-3.6392029649922164";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777548;"Iglesia Evangélica Filadelfia Rafael Finat 3";"Templo evangélico.";"";"";"Bus: 114, 101.     Cercanías Renfe: Maestra Justa Freire - Polideportivo Aluche (antigua estación de Fanjul) (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=309b832e34353810VgnVCM1000001d4a900aRCRD";"RAFAEL FINAT";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"435117";"4470618";"40.38362980952332";"-3.7644040244201715";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11773020;"Iglesia Evangélica Ofelia Nieto 57";"Templo evangélico.";"";"";"Metro: Valdezarza (línea 7), Francos Rodríguez (línea 7).  Bus: 128, 44.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce7c3d647d043810VgnVCM1000001d4a900aRCRD";"OFELIA NIETO";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28039";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439834";"4479232";"40.461586004949886";"-3.709651032535349";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065928;"Iglesia Evangélica";"";"";"";"Metro:  Puerta de Toledo (línea 5).  Bus:  148, 3, 60, 002, 17, 18, 23, 31, 50, 65.  Bicimad: Estaciones 38 (carrera de San Francisco, 1), 37 (plaza de San Francisco, 5), 45 (glorieta de la Puerta de Toledo, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=003ff181df160410VgnVCM2000000c205a0aRCRD";"CALATRAVA";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439581";"4473423";"40.40923676813966";"-3.7120737849312566";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11744847;"Iglesia Evangélica Adulam";"Templo evangélico.";"";"";"Metro: Opañel (línea 6).  Bus: 108, 247, 55, 81.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c78509625282810VgnVCM1000001d4a900aRCRD";"OPORTO";"AVENIDA";"V";"36";"";"";"";"LOCAL 7";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438526";"4470881";"40.38626397188235";"-3.7242636555629756";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11771496;"Iglesia Evangélica Agua de Vida";"Templo evangélico.";"";"";"Metro: Oporto (líneas 5 y 6).  Bus: 34, 35, 118, 55.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8263efa872b33810VgnVCM1000001d4a900aRCRD";"JUAN FRANCISCO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"437835";"4470991";"40.38720364104392";"-3.732413055047557";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11770241;"Iglesia Evangélica Alcalá 459";"Templo evangélico.";"";"";"Metro: Ciudad Líneal (línea 5).  Bus: 104, 77.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b871659298633810VgnVCM2000001f4a900aRCRD";"ALCALA";"CALLE";"V";"459";"";"";"";"";"MADRID";"MADRID";"28027";"8";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"446214";"4476685";"40.439073872427564";"-3.634185577349754";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11777784;"Iglesia Evangélica Arca de Salvación";"Templo evangélico.";"";"";"Metro: Delicias (línea 3), Legazpi (líneas 3 y 6).   Bus:   148, 6, 78, 62.   Cercanías Renfe: Delicias (líneas C1, C10 y Regional).  Bicimad: Estaciones 175 (calle Jaime el Conquistador, 30).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72e8490e2c453810VgnVCM1000001d4a900aRCRD";"EUGENIO SELLES";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28045";"3";"CHOPERA";"2";"ARGANZUELA";"440711";"4471923";"40.39580823279452";"-3.698617401031242";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11770251;"Iglesia Evangélica Arturo Soria 18";"Templo evangélico.";"";"";"Metro: Ciudad Líneal (línea 5).  Bus: 48, 70, 104, 109, 113, 4, 77.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2494659298633810VgnVCM2000001f4a900aRCRD";"ARTURO SORIA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28027";"3";"QUINTANA";"15";"CIUDAD LINEAL";"445797";"4476765";"40.43977112521045";"-3.639101549206394";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431523;"Iglesia Evangélica Asamblea de Dios";"Templo evangélico.";"";"";"Metro: Prosperidad (línea 4).  Bus: 73, 9, 1.  Bicimad: Estación 196 (calle Suero de Quiñones, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3998000baa7a710VgnVCM1000001d4a900aRCRD";"MALCAMPO";"CALLE";"V";"11";"BAJA";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442813";"4477418";"40.445450329595324";"-3.6743524168533828";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7064962;"Iglesia Evangélica Asamblea de Dios Misionera";"Templo evangélico.";"";"";"Metro: Lucero (línea 6).  Bus: 31.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b760ac0dfc50410VgnVCM2000000c205a0aRCRD";"ENRIQUE BORRAS";"CALLE";"V";"5";"local";"";"";"";"MADRID";"MADRID";"28011";"3";"LUCERO";"10";"LATINA";"437002";"4473147";"40.40656295319298";"-3.7424413236488863";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065383;"Iglesia Evangélica Asociación Evangelización Mundial para Cristo";"Templo evangélico";"";"";"Bus: 167, 48, 4  Metro: San Blas (línea 7)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b96691af6d50410VgnVCM2000000c205a0aRCRD";"CANILLEJAS A VICALVARO";"AVENIDA";"V";"131";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448207";"4475321";"40.426919386996715";"-3.6105786335561914";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11778179;"Iglesia Evangélica Avenida de San Diego 13";"Templo evangélico.";"";"";"Bus:   102, 24.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=014737f775553810VgnVCM1000001d4a900aRCRD";"SAN DIEGO";"AVENIDA";"V";"13";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443066";"4471156";"40.38906135219218";"-3.670801576025196";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11026948;"Iglesia Evangélica Avivamiento Emmanuel España";"Templo evangélico";"";"";"Metro: Oporto (línea 5 y 6).  Bus: 247.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e4b8afbee26d610VgnVCM2000001f4a900aRCRD";"ALVAREZ ABELLAN";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28025";"5";"PUERTA BONITA";"11";"CARABANCHEL";"437842";"4470768";"40.38519101985389";"-3.7323123187363367";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7063848;"Iglesia Evangélica Bautista Barrio del Pilar";"Templo evangélico.";"";"";"Metro: Barrio del Pilar (línea 9).  Bus: 134, 137, 128, 132, 49, 83, 147.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7521ea949750410VgnVCM2000000c205a0aRCRD";"GINZO DE LIMIA";"CALLE";"V";"44";"";"";"";"";"MADRID";"MADRID";"28029";"5";"LA PAZ";"8";"FUENCARRAL-EL PARDO";"440400";"4481110";"40.47854013481567";"-3.703163788451918";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11770160;"Iglesia Evangélica Bautista Madridejos 41";"Templo evangélico.";"";"";"Metro: Usera (línea 6).  Bus: 247, 47.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f08052deb5633810VgnVCM2000001f4a900aRCRD";"MADRIDEJOS";"CALLE";"V";"41";"";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439749";"4470675";"40.384490607528356";"-3.709839281335438";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772926;"Iglesia Evangélica Bautista Vallecas";"Templo evangélico.";"";"";"Metro: Nueva Numancia (línea 1).  Bus: 136, 54, 57, 58.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73b16e4d59043810VgnVCM1000001d4a900aRCRD";"SAN VIRGILIO";"CALLE";"V";"2";"";"";"";"y 4";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443718";"4471892";"40.39573062189441";"-3.6631919963225954";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11768893;"Iglesia Evangélica Bautista Villaverde";"Templo evangélico.";"";"";"Metro: Villaverde Bajo-Cruce (línea 3).  Bus: 123, 85.  Cercanías Renfe: Madrid-Villaverde Bajo (líneas C3, C4 y C4a).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5d28f0261133810VgnVCM1000001d4a900aRCRD";"VILLAPALACIOS";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28021";"4";"LOS ROSALES";"17";"VILLAVERDE";"441476";"4466987";"40.3513909320076";"-3.689149100235942";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11027012;"Iglesia Evangélica Buenas Nuevas la Gran Comisión";"Templo evangélico";"";"";"Metro: Urgel (línea 5)  Bus: 118, 119, 34, 35";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6731b97c8136d610VgnVCM2000001f4a900aRCRD";"RADIO";"CALLE";"V";"12";"BAJO";"A";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438610";"4471562";"40.39240076651593";"-3.7233440134536795";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11768913;"Iglesia Evangélica Butrón 20";"Templo evangélico.";"";"";"Metro: Las Rosas (línea 2), Avenida de Guadalajara (línea 2).  Bus: 153, 38, 4, 140.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0258f0261133810VgnVCM1000001d4a900aRCRD";"BUTRON";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28022";"5";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"448377";"4475092";"40.42486808943805";"-3.6085501605352426";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11769744;"Iglesia Evangélica Bíblica Misionera";"Templo evangélico.";"";"";"Metro: Torre Arias (línea 5).  Bus: 105, 153.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16bd103c47533810VgnVCM2000001f4a900aRCRD";"TALIA";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28022";"7";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"447803";"4477583";"40.44727187781195";"-3.6155234566793832";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11027019;"Iglesia Evangélica Casa de la Misericordia";"Templo evangélico";"";"";"Metro: Oporto (líneas 5 y 6)  Bus: 55";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c191b97c8136d610VgnVCM2000001f4a900aRCRD";"SANTIAGO ESTEVEZ";"CALLE";"V";"29";"BAJO";"IZQUIERDA";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437687";"4471420";"40.39105388398816";"-3.734197628694965";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065547;"Iglesia Evangélica Casa de Oración";"Templo evangélico";"";"";"Bus: 24, 57, 144  Renfe: Asamblea de Madrid - Entrevías";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75ab8fd21ad50410VgnVCM2000000c205a0aRCRD";"FELIPE DE DIEGO";"CALLE";"V";"3";"";"";"";"Posterior";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"443720";"4470088";"40.379470784588214";"-3.663021565402853";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065462;"Iglesia Evangélica Casa de Oración";"Templo evangélico.";"";"";"Metro: Manuel Becerra (líneas 2 y 6), Las Ventas (líneas 2 y 5).  Bus: 1, 43, 74, 12, 210, 48, 56, C1.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=644198d978d50410VgnVCM2000000c205a0aRCRD";"LONDRES";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443217";"4475862";"40.43146112930494";"-3.6694502641980313";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11778176;"Iglesia Evangélica Casa de Oración Alfredo Castro Camba 38";"Templo evangélico.";"";"";"Bus:   24, 102.    Cercanías Renfe:   Asamblea de Madrid Entrevías (líneas C2, C7 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=337437f775553810VgnVCM1000001d4a900aRCRD";"ALFREDO CASTRO CAMBA";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443116";"4470811";"40.38595471801731";"-3.670184738164075";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11744852;"Iglesia Evangélica Centro de Misiones Kairos";"Templo evangélico.";"";"";"Metro: Oporto (líneas 5 y 6).  Bus: 108, 81, 34, 35, 118, 55.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45fb509625282810VgnVCM1000001d4a900aRCRD";"CASTRO DE ORO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438091";"4471209";"40.38918327681501";"-3.7294229863667314";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11745537;"Iglesia Evangélica Centro de Salvación";"Templo evangélico.";"";"";"Metro: Villaverde Alto (línea 3).  Bus: T41.     Cercanías Renfe: Villaverde Alto (líneas C4, C4a y C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=be52b83607c82810VgnVCM1000001d4a900aRCRD";"VALLE DE TOBALINA";"CALLE";"V";"36";"";"";"";"";"MADRID";"MADRID";"28021";"1";"VILLAVERDE ALTO C.H.";"17";"VILLAVERDE";"439254";"4465596";"40.33869973474483";"-3.715179180845713";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065574;"Iglesia Evangélica China Española";"Templo evangélico.";"";"";"Metro: Alvarado (línea 1).  Bus: 124, 128, 3, 64, 66.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff28fd21ad50410VgnVCM2000000c205a0aRCRD";"CAROLINAS";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"440229";"4478081";"40.451241419899205";"-3.704895759227494";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11772699;"Iglesia Evangélica Comunidad de Fe";"Templo evangélico.";"";"";"Metro: Plaza de Castilla (líneas 1, 9 y 10).  Bus: 5, 66, 107, 129, 174, 70, T62, 124, 147, 176, 175, 178, 177, 134, 67, 135.  Bicimad: Estaciones 208 (paseo de la Castellana, 216), 209 (paseo Castellana (Fundación Canal)).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf256cd533043810VgnVCM1000001d4a900aRCRD";"ENRIQUE LARRETA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28036";"6";"CASTILLA";"5";"CHAMARTIN";"441788";"4479890";"40.467647940628325";"-3.6866551216026346";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11745332;"Iglesia Evangélica Comunidad de la Paz";"Templo evangélico.";"";"";"Metro: Oporto (líneas 5 y 6).  Bus: 55.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=31455ecb8b782810VgnVCM1000001d4a900aRCRD";"MATILDE HERNANDEZ";"CALLE";"V";"31";"BAJO B";"";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437718";"4471376";"40.39066340698624";"-3.733832375459816";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7063679;"Iglesia Evangélica Cristo Vive";"Templo evangélico.";"";"";"Metro: Pinar del Rey (línea 8).  Bus: 87, 72, 9.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2224216f16350410VgnVCM2000000c205a0aRCRD";"GRAN VIA DE HORTALEZA";"AVENIDA";"V";"30";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"444577";"4479753";"40.46660577055004";"-3.6537495353492995";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
23684;"Iglesia Evangélica de Aluche";"Templo evangélico";"";"";"Metro: Eugenia de Montijo (línea 5)  Bus: 17";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf9b92355c51c010VgnVCM2000000c205a0aRCRD";"NUESTRA SEÑORA DE LA LUZ";"CALLE";"V";"118";"";"";"";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"436213";"4470932";"40.38654208091557";"-3.751536019050476";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065598;"Iglesia Evangélica del Nazareno";"Templo evangélico.";"";"";"Metro: Abrantes (línea 11), Opañel (línea 6).  Bus: 247, 118.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef5dfe5dfad50410VgnVCM2000000c205a0aRCRD";"PELICANO";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"438184";"4470600";"40.383690841533735";"-3.728283631976347";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
