PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
8174584;"Parroquia Santa María de Nazaret";"";"";"";"Metro: Las Suertes (línea 1).    Bus: 145.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98e83af83a54f410VgnVCM1000000b205a0aRCRD";"CAÑADA DEL SANTISIMO";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28051";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"449322";"4468606";"40.36648844495459";"-3.596900948645162";"627 071 241";"";"santamariadenazaret@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3595;"Parroquia Santa María del Bosque";"";"";"";"Bus: 7, 70.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f82b069a541f010VgnVCM1000000b205a0aRCRD";"MANUEL URIBE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"8";"ATALAYA";"15";"CIUDAD LINEAL";"443656";"4479524";"40.464480063059945";"-3.664593235270481";"913 000 646";"";"stamariadelbosque@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3596;"Parroquia Santa María del Buen Aire";"";"";"";"Metro: Pavones (línea 9).    Bus: 20, 8.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75a2b069a541f010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"192";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"445550";"4472286";"40.39940985133297";"-3.6416349505607992";"917 730 363";"";"santamariadelbuenaire@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3598;"Parroquia Santa María del Camino";"";"";"";"Metro: Pavones (línea 9).    Bus: 20, 8.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bbb2b069a541f010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"334";"";"";"";"";"MADRID";"MADRID";"28030";"1";"PAVONES";"14";"MORATALAZ";"446115";"4471953";"40.396441400543296";"-3.6349518376090617";"917 721 569";"";"smcaminoynspalabra@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3611;"Parroquia Santa María del Monte Carmelo";"";"";"";"Metro: Velázquez (línea 4), Nuñez de Balboa (líneas 5 y 9).  Bus: 1, 19, 51, 74, 9.  Bicimad: Estación 87 (calle Ayala, 44).  Aparcamiento: Velázquez Ayala (42) calle Velázquez y calle Ayala.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6d2b069a541f010VgnVCM1000000b205a0aRCRD";"AYALA";"CALLE";"V";"35";"";"";"";"";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"442037";"4475461";"40.42777344783278";"-3.683314692639447";"914 351 660 / 915 764 946";"";"smariamontecarmelo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3612;"Parroquia Santa María del Parque";"";"";"";"Metro: Parque de Santa María (línea 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ee2b069a541f010VgnVCM1000000b205a0aRCRD";"SANTA VIRGILIA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445564";"4480924";"40.477223767996186";"-3.642207864950082";"917 631 228";"";"psmdelparque@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3613;"Parroquia Santa María del Pilar";"";"";"";"Metro: Sainz de Baranda (líneas 6 y 9).  Bus: 20, 152, 26, 63, C2, C1, 61.  Bicimad: Estaciones 74 (avenida de Menéndez Pelayo, 69), 75 (avenida de Menéndez Pelayo con calle Poeta Esteban Villegas), 76 (avenida del Mediterráneo, 19).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2603b069a541f010VgnVCM1000000b205a0aRCRD";"REYES MAGOS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28009";"6";"NIÑO JESUS";"3";"RETIRO";"442799";"4473716";"40.412099637780294";"-3.674177783981407";"915 748 120";"";"santamariadelpilar@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3614;"Parroquia Santa María del Pinar";"";"";"";"Metro: Pinar de Chamartín (líneas 1, 4 y ML1).  Bus: 29, 125, 129, 150.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c13b069a541f010VgnVCM1000000b205a0aRCRD";"JAZMIN";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443470";"4481127";"40.478914528414194";"-3.6669350288714466";"913 024 071";"";"santamariadelpinar@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3615;"Parroquia Santa María del Pozo y Santa Marta";"";"";"";"Bus: 102, 111.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5733b069a541f010VgnVCM1000000b205a0aRCRD";"MONTANCHEZ";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28053";"1";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"443183";"4469543";"40.374533733474344";"-3.669287042842154";"917 861 189";"";"stamariapozo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3392;"Parroquia Santa María del Silencio";"Parroquia de personas sordas y sordociegas.";"";"";"Metro: Cuatro Caminos (líneas, 1, 2 y 6).  Bus: 149, C2, C1.  Bicimad: Estación 133 (calle Raimundo Fernández Villaverde, 33), 132 (calle Santa Engracia, 168), 204 (calle Doctor Santero, 1).";"Se encuentra ubicada dentrio del Hospital de Jornaleros de Maudes (edificio público de carácter benéfico promovido por doña Dolores Romero, viuda de Curiel, que fue Premio del Ayuntamiento en 1916).";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c43b069a541f010VgnVCM1000000b205a0aRCRD";"RAIMUNDO FERNANDEZ VILLAVERDE";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440547";"4477550";"40.44648359531944";"-3.7010763407459804";"915 546 236 / 689 349 380";"";"santamariasilencio@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3618;"Parroquia Santa María del Val";"";"";"";"Metro: Barrio del Pilar (línea 9), Peña Grande (línea 7).  Bus: 128, 132, 137, 49, 83.  Bicimad: Estación 572 (avenida Monforte de Lemos, 123), 571 (calle Melchor Fernández Almagro, 80).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0863b069a541f010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"115";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439930";"4481079";"40.478228597607874";"-3.708684817652889";"917 309 461";"";"smdelval@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
10471114;"Parroquia Santa María Josefa del Corazón de Jesús";"";"";"";"Metro: La Gavia (línea 1).  Bus: 145.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54aca0752bf0e510VgnVCM2000001f4a900aRCRD";"LA GAVIA";"AVENIDA";"V";"25";"";"";"";"";"MADRID";"MADRID";"28051";"3";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"448078";"4469306";"40.37272397534624";"-3.6116062616085705";"914 254 468 / 657 117 514";"";"parroquiasantamariajosefa@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3592;"Parroquia Santa María La Antigua";"";"";"";"Metro: San Cipriano (línea 9).  Bus: 100, 71, E1.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LA ANTIGUA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448608";"4472536";"40.40185218738896";"-3.6056267837607052";"917 765 202";"";"antiguavicalvaro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3594;"Parroquia Santa María la Blanca";"";"";"";"Metro: Canillejas (línea 5), Torre Arias (línea 5).  Bus: 140, 77.  Bicimad: Estación 499 (calle Alcalá, 590).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c993b069a541f010VgnVCM1000000b205a0aRCRD";"VILLA DE CANILLEJAS";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28022";"7";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"448162";"4477353";"40.44521938126783";"-3.6112734226526793";"917 410 355 / 917 418 040";"";"parroquialablanca@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189092;"Parroquia Santa María la Blanca de Montecarmelo";"";"";"";"Bus: 134, 170, 178.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d058aa6bd91f010VgnVCM1000000b205a0aRCRD";"MONASTERIO DE OSEIRA";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"441043";"4484828";"40.51208279087047";"-3.695903429974299";"914 109 815";"";"smlablancamontecarmelo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3608;"Parroquia Santa María la Mayor y San Julián";"";"";"";"Metro: Estrecho (línea 1).  Bus: 126, 128, 64,  SE727.  Bicimad: Estación 239 (calle Francos Rodríguez, 62), 155 (calle San Germán, 57).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3328ff632081c010VgnVCM1000000b205a0aRCRD";"CENICIENTOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28039";"6";"BERRUGUETE";"6";"TETUAN";"440190";"4478804";"40.45775913190743";"-3.7054041553982313";"653 440 624";"";"smlamayor@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3616;"Parroquia Santa María la Real de la Almudena";"";"";"";"Metro: Ópera (líneas 2, 5 y Ramal).  Bus: 148, 3, SE712.  Bicimad: Estaciones 166 (calle Segovia, 26), 36 (plaza de Ramales), 35 (plaza del Cordón).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fa3b069a541f010VgnVCM1000000b205a0aRCRD";"MAYOR";"CALLE";"V";"90";"";"";"";"";"MADRID";"MADRID";"28013";"1";"PALACIO";"1";"CENTRO";"439405";"4474088";"40.415214006415276";"-3.7142198546445178";"915 480 930";"";"almudena@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3605;"Parroquia Santa María Madre de la Iglesia";"";"";"";"Metro: Carabanchel Alto (línea 11).  Bus: 35, 47.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45c3b069a541f010VgnVCM1000000b205a0aRCRD";"GOMEZ DE ARTECHE";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"435762";"4468968";"40.368818714002444";"-3.756633351098078";"915 082 374";"";"p.smmi@marianistas.org";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3606;"Parroquia Santa María Magdalena";"";"";"";"Metro: Pío XII (línea 9).  Bus: 52.  Bicimad: Estación 285 (calle Santa María Magdalena, 15).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4bd3b069a541f010VgnVCM1000000b205a0aRCRD";"DRACENA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28016";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"443154";"4479404";"40.463370892279784";"-3.6705027442925733";"913 454 938";"";"psmmagdalena@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3610;"Parroquia Santa María Micaela y San Enrique";"";"";"";"Metro: Estrecho (línea 1), Cuzco (línea 10).  Bus: 3, 126, 5, 149.  Bicimad: Estación 238 (calle San Germán, 5), 154 (calle Orense, 36).  Aparcamientos: Avenida Presidente Carmona (33); Brasil (18) avenida de Brasil entre General Yag&amp;uuml;e y Pedro Texeira; General Yag&amp;uuml;e (28) avenida de Brasil 15.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80f3b069a541f010VgnVCM1000000b205a0aRCRD";"SAN GERMAN";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440905";"4478629";"40.45623301445894";"-3.696952992865078";"915 794 269";"";"santamariamicaela@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3727;"Parroquia Santa María Personal de Habla Alemana";"";"";"";"Metro: Bambú (línea 1).  Bus: 129, 150.  Bicimad: Estación 284 (avenida de Burgos, 17).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb04b069a541f010VgnVCM1000000b205a0aRCRD";"BURGOS";"AVENIDA";"V";"12";"";"";"";"";"MADRID";"MADRID";"28036";"6";"CASTILLA";"5";"CHAMARTIN";"442716";"4480571";"40.473848869493494";"-3.6757773271183467";"917 680 725";"";"santa_maria@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
10482989;"Parroquia Santa María Soledad Torres Acosta";"";"";"";"Metro: Las Tablas (líneas 10 y ML1).  Bus: 172, 175, 172SF.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e216acd02307e510VgnVCM2000001f4a900aRCRD";"CAMINO DE SANTIAGO";"AVENIDA";"V";"35";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"442949";"4484060";"40.505298509834866";"-3.6733430222204624";"913 359 192";"";"iglesialastablas@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3623;"Parroquia Santa Matilde";"";"";"";"Metro: Alfonso XIII (línea 4).  Bus: 73, 9.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b124b069a541f010VgnVCM1000000b205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"V";"166";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443155";"4477530";"40.44648367098555";"-3.6703236932822163";"914 132 820";"";"santamatilde@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3629;"Parroquia Santa Mónica";"";"";"";"Metro: Avenida de América (líneas 4, 6, 7 y 9).  Bus: 29, 52, 12, 61, 72, 73, C1.  Bicimad: Estaciones 194 (calle Francisco Silvela, 86) y 143 (Diego de León, 52).  Aparcamiento: América (16), intercambiador Avenida de América.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed34b069a541f010VgnVCM1000000b205a0aRCRD";"PRINCIPE DE VERGARA";"CALLE";"V";"87";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"442375";"4476404";"40.43628582493575";"-3.6794256146633564";"914 118 960";"";"santamonica@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3639;"Parroquia Santa Paula";"";"";"";"Metro: Mar de Cristal (líneas 4 y 8), Canillas (línea 4).  Bus: 112, 120, 153.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e354b069a541f010VgnVCM1000000b205a0aRCRD";"CANILLAS";"CARRETERA";"V";"115";"";"";"";"B";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"445844";"4479761";"40.46676685809602";"-3.6388121727154368";"913 811 266";"";"p.santapaula@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3396;"Parroquia Santa Rita";"";"";"";"Metro: Islas Filipinas (línea 7).  Bus: 12, 44, 1, 132, 138, 62, 82, C1.  Bicimad: Estación 128 (calle Cea Bermúdez, 59), 244 (calle Isaac Peral, 44).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e964b069a541f010VgnVCM1000000b205a0aRCRD";"GAZTAMBIDE";"CALLE";"V";"75";"";"";"";"";"MADRID";"MADRID";"28015";"1";"GAZTAMBIDE";"7";"CHAMBERI";"439328";"4476669";"40.4384630365298";"-3.715373600997535";"915 490 133";"";"santarita@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3668;"Parroquia Santa Rosa de Lima";"";"";"";"Bus: 25, 17.  Bicimad: 323 (calle Gallur, 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9084b069a541f010VgnVCM1000000b205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"47";"";"";"";"";"MADRID";"MADRID";"28047";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437751";"4472286";"40.39886060464703";"-3.733529796699932";"914 281 170";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3669;"Parroquia Santa Rosalía";"";"";"";"Metro: Canillas (línea 4).  Bus: 120, 73.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad94b069a541f010VgnVCM1000000b205a0aRCRD";"LAS PEDROÑERAS";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446507";"4479657";"40.465871224775036";"-3.6309814569313033";"913 001 988";"";"parroquia.starosalia@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
59906;"Parroquia Santa Teresa Benedicta de la Cruz";"";"";"";"Metro: Mirasierra (línea 9).  Bus: 64, 49.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3cf6fdb2541f010VgnVCM1000000b205a0aRCRD";"SENDA DEL INFANTE";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"438969";"4482337";"40.48949480809248";"-3.720140798955564";"913 763 479";"";"edithstein@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
8132680;"Parroquia Santa Teresa de Calcuta";"";"";"";"Bus: 100, 71, E3.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b898142a0d6e410VgnVCM2000000c205a0aRCRD";"MINERVA";"CALLE";"V";"58";"";"";"";"";"MADRID";"MADRID";"28032";"3";"VALDERRIVAS";"19";"VICALVARO";"448561";"4471974";"40.396784170461686";"-3.606132839135147";"917 768 162";"";"santateresadecalcuta@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3399;"Parroquia Santa Teresa y Santa Isabel";"";"";"";"Metro: Iglesia (línea 1), Alonso Cano (línea 7).  Bus: 16, 61, 3, 37, 5.  Bicimad: Estación 246 (calle Santa engracia, 87), 126 (calle del General Álvarez de Castro, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fc4b069a541f010VgnVCM1000000b205a0aRCRD";"PINTOR SOROLLA";"GLORIETA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28010";"3";"TRAFALGAR";"7";"CHAMBERI";"440701";"4476283";"40.435084849120955";"-3.6991442520833915";"914 483 620";"";"santateresaysantaisabel@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3572;"Parroquia Santas Justa y Rufina.";"";"";"";"Metro: Alto de Extremadura (línea 6).  Bus: 138.  Bicimad: Estación 322 (paseo de los Jesuitas, 67).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5e4b069a541f010VgnVCM1000000b205a0aRCRD";"SANTA AUREA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"437649";"4473209";"40.40716323820967";"-3.734824147342223";"914 639 960";"";"justayrufina@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3648;"Parroquia Santas Perpetua y Felicidad";"";"";"";"Metro: La Elipa (línea 2).  Bus: 110, 113, 210.  Bicimad: Estación 234 (avenida Marqués de Corbera, 52).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a105b069a541f010VgnVCM1000000b205a0aRCRD";"SANTA FELICIDAD";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444863";"4475320";"40.426692445192025";"-3.649991460557566";"914 052 783";"";"perpetuayfelicidad@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3681;"Parroquia Santiago el Mayor y Nuestra Señora de las Cruces";"";"";"";"Metro: San Bernardo (líneas 2 y 4).  Bus: 002, 21, C03.  Bicimad: Estaciones 12 (calle San Bernardo, 85), 3 (plaza del Conde del Valle de Súchil, 3), 13 (calle Conde Duque, 22), 15 (calle norte, 8).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac15b069a541f010VgnVCM1000000b205a0aRCRD";"SANTA CRUZ DE MARCENADO";"CALLE";"V";"11";"BAJO";"";"";"";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439898";"4475577";"40.428666890728586";"-3.7085443821776924";"915 426 582";"";"santiagoelmayor@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3373;"Parroquia Santiago y San Juan Bautista";"";"";"";"Metro: Ópera (líneas 2, 5 y Ramal).  Bus: SE712.  Bicimad: Estaciones 24 (calle Carlos III, 1), 36 (plaza de Ramales) y 9 (plaza de San Miguel, 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e235b069a541f010VgnVCM1000000b205a0aRCRD";"SANTIAGO";"PLAZA";"V";"24";"";"";"";"";"MADRID";"MADRID";"28013";"1";"PALACIO";"1";"CENTRO";"439693";"4474231";"40.41652094046158";"-3.7108296141118102";"915 480 824";"";"santiagoysanjuanbautista@archimadrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3693;"Parroquia Santísima Trinidad";"";"";"";"Metro: Barrio de la Concepción (línea 7).  Bus:  21, 146, 48, 122, 53.  Bicimad: Estación 231 (calle Derechos Humanos, 12).  Aparcamiento: Verdaguer y García (44), calle Verdaguer y Garcia.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f45b069a541f010VgnVCM1000000b205a0aRCRD";"MARTINEZ VILLERGAS";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28027";"5";"SAN PASCUAL";"15";"CIUDAD LINEAL";"444686";"4476782";"40.43985461065547";"-3.652204514397629";"914 047 391";"";"parroquiastm@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3474;"Parroquia Santísimo Cristo de la Esperanza";"";"";"";"Metro: Pueblo Nuevo (líneas 5 y 7), Ciudad Lineal (línea 5).  Bus: 146, 48, 70.  Bicimad: Estación 478 (calle José del Hierro, 69).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7665b069a541f010VgnVCM1000000b205a0aRCRD";"MISTERIOS";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"445515";"4476935";"40.44128189299925";"-3.6424417008645";"913 670 208";"";"scesperanza@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3475;"Parroquia Santísimo Cristo de la Guía - San Juan de Sahagún";"";"";"";"Metro: Vicálvaro (línea 9).  Bus: 100, 130.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6385b069a541f010VgnVCM1000000b205a0aRCRD";"VIEJO DE VICALVARO";"CAMINO";"V";"18";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"447744";"4472893";"40.405011102259955";"-3.615832690807385";"917 767 301";"";"xtosanjuan@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
